Database Name	OperettaCLS
Database Link	http://10.20.176.50/ODA/OdaService.asmx
Evaluation Signature	a6eb2022-6dd0-42b1-9614-13daf2a76c2d
Plate Name	20191212_CellCharacterisationX8_Hypoxia
Measurement	Measurement 1
Evaluation	Evaluation1
Population	Population - Valid Cells

[Data]
Row	Column	Timepoint	Field	Object No	X	Y	Bounding Box	Position X [µm]	Position Y [µm]	Compound	Concentration	Cell Type	Cell Count	Valid Cells - Nucleus Area [µm²]	Valid Cells - Nucleus Roundness	Valid Cells - Nucleus Ratio Width to Length	Valid Cells - Intensity Nuclei Mean	Valid Cells - Intensity Nuclei Sum	Valid Cells - Intensity Nuclei CV [%]	Valid Cells - Intensity Pax8 Mean	Valid Cells - Intensity Pax8 Sum	Valid Cells - Intensity Pax8 CV [%]	Valid Cells - Nuclei Selected	Valid Cells - Number of Micronuclei Candiates	Valid Cells - Number of Micronuclei- per Cell 	Valid Cells - Object No in Nuclei	Valid Cells - Valid with MN	Valid Cells - Nucleus Area [µm²]- Mean per Cell 	Valid Cells - Nucleus Roundness- Mean per Cell 	Valid Cells - Intensity Nuclei Mean- Mean per Cell 	Valid Cells - Intensity Nuclei Sum- Mean per Cell 	Valid Cells - Intensity Pax8 Mean- Mean per Cell 	Valid Cells - Intensity Pax8 Sum- Mean per Cell 	Valid Cells - Total Spot Area- Mean per Cell 	Valid Cells - Number of Centrosomes- per Cell - Mean per Cell 	Valid Cells - Valid cell with 2 or more Centrosomes	Valid Cells - Valid cells with MN and CA	
5	4	0	3	65	1943	2016	[1711,1889,2158,2158]	903.39	318.6	Hypoxia		CIOV5		258.815	0.848513	0.495789	2907.75	84112400	25.707	186.654	5399340	8.23925	0	0	0	73	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
5	4	0	3	66	1090	2069	[972,1973,1233,2158]	822.38	315.22	Hypoxia		CIOV5		133.125	0.851235	0.612669	2886.51	42948300	18.6699	188.98	2811840	7.84761	0	0	0	75	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
5	4	0	3	67	937	2114	[843,2067,1005,2158]	805.08	311.52	Hypoxia		CIOV5		60.6082	0.827071	0.59955	2665.14	18053700	16.203	178.862	1211610	7.10097	0	0	0	76	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
5	4	0	3	68	1317	2067	[1209,1962,1677,2158]	848.57	314.3	Hypoxia		CIOV5		149.212	0.881604	0.614347	2567.22	42813500	21.2434	193.134	3220900	8.05606	0	0	0	77	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
5	4	0	3	69	92	2040	[1,1806,185,2158]	724.57	320.99	Hypoxia		CIOV5		96.71	0.871379	0.675875	2436.31	26334100	23.3361	183.714	1985760	7.39959	0	0	0	78	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
5	4	0	3	70	761	2066	[577,1950,863,2158]	787	315.62	Hypoxia		CIOV5		126.433	0.897982	0.575932	3351.27	47356800	26.8989	217.489	3073340	9.58207	0	1	1	79	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
5	4	0	5	1	170	61	[48,1,440,126]	944.02	-1542.41	Hypoxia		CIOV5		126.549	0.772441	0.407782	2497.58	35325800	24.5503	218.808	3094830	11.0692	0	0	0	1	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
5	4	0	5	2	1401	118	[1233,1,1791,275]	1060.02	-1548.23	Hypoxia		CIOV5		208.854	0.949676	0.657202	2111.95	49299300	19.439	215.05	5019920	11.0798	0	0	0	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
5	4	0	5	3	733	84	[598,1,833,171]	991.42	-1544.81	Hypoxia		CIOV5		107.321	0.897434	0.72024	2261.92	27131700	24.3946	203.181	2437150	10.3387	1	0	0	3	0	107.321	0.897434	2261.92	27131700	203.181	2437150	0	0	0	0	
5	4	0	5	4	1146	109	[764,1,1279,238]	1021.95	-1547.04	Hypoxia		CIOV5		150.026	0.960385	0.706992	3153.77	52882400	26.405	221.462	3713470	10.2807	1	0	0	4	0	150.026	0.960385	3153.77	52882400	221.462	3713470	658	2	1	0	
5	4	0	5	5	1798	187	[1583,1,1993,429]	1093.63	-1557.51	Hypoxia		CIOV5		219.868	0.865592	0.519537	2133.45	52427500	20.7569	217.278	5339380	11.3271	1	0	0	5	0	219.868	0.865592	2133.45	52427500	217.278	5339380	477	2	1	0	
5	4	0	5	6	448	114	[310,1,571,374]	964.92	-1554.34	Hypoxia		CIOV5		174.944	0.882795	0.534206	2904.06	56783200	19.6806	208.7	4080720	10.0308	1	0	0	6	0	174.944	0.882795	2904.06	56783200	208.7	4080720	262	1	0	0	
5	4	0	5	7	764	256	[609,92,886,479]	995.41	-1563.52	Hypoxia		CIOV5		176.76	0.906137	0.666629	2990.68	59083900	19.5307	211.147	4171420	9.84975	1	0	0	7	0	176.76	0.906137	2990.68	59083900	211.147	4171420	252	1	0	0	
5	4	0	5	8	193	279	[1,53,371,470]	940.23	-1560.85	Hypoxia		CIOV5		185.815	0.951245	0.679939	3095.03	64277600	20.6189	211.449	4391370	9.20416	1	0	0	8	0	185.815	0.951245	3095.03	64277600	211.449	4391370	660	2	1	0	
5	4	0	5	9	583	220	[504,22,658,338]	977.74	-1556.79	Hypoxia		CIOV5		111.249	0.96882	0.734996	2581	32092200	22.3067	212.573	2643140	11.2162	1	0	0	9	0	111.249	0.96882	2581	32092200	212.573	2643140	345	1	0	0	
5	4	0	5	10	970	274	[814,167,1192,476]	1015.74	-1566.99	Hypoxia		CIOV5		166.936	0.852086	0.479381	2830.19	52805600	20.0201	199.934	3730360	8.95075	1	0	0	10	0	166.936	0.852086	2830.19	52805600	199.934	3730360	670	2	1	0	
5	4	0	5	11	2054	275	[1933,98,2158,421]	1118.07	-1564.11	Hypoxia		CIOV5		171.419	0.855433	0.540989	1998.63	38291700	17.7593	199.756	3827120	9.65635	0	0	0	11	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
5	4	0	5	12	1502	360	[1249,176,1683,600]	1064.85	-1572.9	Hypoxia		CIOV5		204.738	0.894322	0.557701	2286.84	52329800	19.8316	194.28	4445700	9.63968	1	0	0	12	0	204.738	0.894322	2286.84	52329800	194.28	4445700	349	1	0	0	
5	4	0	5	13	649	428	[543,289,780,563]	984.78	-1578.47	Hypoxia		CIOV5		226.453	0.952238	0.632199	2384.28	60346200	19.5363	203.455	5149460	9.6891	1	0	0	13	0	226.453	0.952238	2384.28	60346200	203.455	5149460	342	1	0	0	
5	4	0	5	14	477	399	[299,323,558,480]	965.99	-1575.63	Hypoxia		CIOV5		63.1134	0.846478	0.661702	3722.02	26255100	24.0186	223.8	1578690	8.57691	1	0	0	14	0	63.1134	0.846478	3722.02	26255100	223.8	1578690	0	0	0	0	
5	4	0	5	15	1766	534	[1563,335,1943,713]	1090.02	-1588.89	Hypoxia		CIOV5		246.414	0.928292	0.605019	1966.09	54148100	17.6173	201.583	5551790	10.492	1	0	0	15	0	246.414	0.928292	1966.09	54148100	201.583	5551790	349	1	0	0	
5	4	0	5	16	2043	524	[1918,385,2158,792]	1117.83	-1591.37	Hypoxia		CIOV5		108.95	0.786851	0.504312	3371.32	41052600	23.2625	226.152	2753850	10.5799	0	1	1	16	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
5	4	0	5	17	1108	428	[878,269,1226,584]	1025.68	-1579.47	Hypoxia		CIOV5		200.56	0.884002	0.540367	2510.64	56278400	20.3898	203.339	4558040	10.4772	1	0	0	17	0	200.56	0.884002	2510.64	56278400	203.339	4558040	339	1	0	0	
5	4	0	5	18	482	536	[263,388,599,650]	966.3	-1587.72	Hypoxia		CIOV5		125.69	0.788122	0.553915	3738.45	52517800	23.9652	222.305	3122940	8.43879	1	0	0	18	0	125.69	0.788122	3738.45	52517800	222.305	3122940	348	1	0	0	
5	4	0	5	19	90	485	[1,325,209,755]	930.21	-1588.3	Hypoxia		CIOV5		170.506	0.827222	0.573178	2953.14	56277900	18.8489	205.28	3912030	9.71083	0	0	0	19	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
5	4	0	5	20	323	501	[176,405,412,622]	952.62	-1585.28	Hypoxia		CIOV5		92.7911	0.804965	0.704909	3685.03	38217500	22.1391	220.472	2286510	8.77107	1	1	1	20	1	92.7911	0.804965	3685.03	38217500	220.472	2286510	691	2	1	1	
5	4	0	5	21	239	609	[130,493,443,709]	947.52	-1596.68	Hypoxia		CIOV5		140.641	0.871609	0.575711	3343.52	52556800	21.764	220.311	3463060	10.8041	1	0	0	21	0	140.641	0.871609	3343.52	52556800	220.311	3463060	349	1	0	0	
5	4	0	5	22	665	614	[563,514,764,799]	985.68	-1600.13	Hypoxia		CIOV5		102.293	0.75882	0.414797	2787.6	31870600	18.1537	201.808	2307280	9.37706	1	0	0	22	0	102.293	0.75882	2787.6	31870600	201.808	2307280	0	0	0	0	
5	4	0	5	23	563	626	[503,531,643,707]	976.77	-1596.5	Hypoxia		CIOV5		52.7615	0.506877	0.505346	3453.47	20365100	28.5071	205.14	1209710	9.13587	1	1	1	23	1	52.7615	0.506877	3453.47	20365100	205.14	1209710	0	0	0	0	
5	4	0	5	24	872	620	[746,459,998,764]	1004.94	-1595.92	Hypoxia		CIOV5		181.449	0.869955	0.554201	2917.47	59166200	21.0355	196.721	3989500	9.73281	1	0	0	24	0	181.449	0.869955	2917.47	59166200	196.721	3989500	0	0	0	0	
5	4	0	5	25	1050	644	[950,561,1133,764]	1021.96	-1600.3	Hypoxia		CIOV5		105.183	0.817716	0.694366	3357.21	39467400	22.567	203.301	2390010	10.3454	1	0	0	25	0	105.183	0.817716	3357.21	39467400	203.301	2390010	294	1	0	0	
5	4	0	5	26	1298	561	[1116,336,1473,964]	1043.79	-1595.9	Hypoxia		CIOV5		200.971	0.941706	0.599701	2502.49	56211000	17.7408	212.387	4770630	10.6196	1	0	0	26	0	200.971	0.941706	2502.49	56211000	212.387	4770630	472	2	1	0	
5	4	0	5	27	211	782	[112,676,432,867]	949.27	-1611.2	Hypoxia		CIOV5		110.829	0.911223	0.463244	4220.97	52285200	22.8776	205.264	2542610	8.36033	1	0	0	28	0	110.829	0.911223	4220.97	52285200	205.264	2542610	464	2	1	0	
5	4	0	5	28	1078	763	[960,704,1247,858]	1026.16	-1612.13	Hypoxia		CIOV5		67.7391	0.746336	0.60322	2964.06	22440900	17.2695	214.614	1624850	10.6505	1	0	0	29	0	67.7391	0.746336	2964.06	22440900	214.614	1624850	0	0	0	0	
5	4	0	5	29	825	837	[679,559,988,1078]	999.57	-1617.51	Hypoxia		CIOV5		238.916	0.651587	0.550099	2873.16	76722000	36.1991	224.558	5996360	14.8792	1	1	1	30	1	238.916	0.651587	2873.16	76722000	224.558	5996360	346	1	0	0	
5	4	0	5	30	1542	755	[1277,574,1713,1057]	1066.1	-1613.1	Hypoxia		CIOV5		254.019	0.910291	0.636939	2185.94	62061100	18.4022	239.219	6791670	11.661	1	0	0	31	0	254.019	0.910291	2185.94	62061100	239.219	6791670	347	1	0	0	
5	4	0	5	31	1836	886	[1654,648,2019,1087]	1096.93	-1620.85	Hypoxia		CIOV5		251.29	0.970669	0.68498	1971.36	55367600	16.6168	202.909	5698900	11.1383	1	0	0	32	0	251.29	0.970669	1971.36	55367600	202.909	5698900	540	2	1	0	
5	4	0	5	32	485	798	[406,669,596,918]	968.73	-1613.41	Hypoxia		CIOV5		104.816	0.779711	0.523114	2528	29615500	23.6896	203.595	2385110	12.0729	1	0	0	33	0	104.816	0.779711	2528	29615500	203.595	2385110	0	0	0	0	
5	4	0	5	33	642	921	[537,784,752,1071]	984.13	-1625.36	Hypoxia		CIOV5		91.7801	0.90232	0.545537	3026.32	31044000	18.7282	201.876	2070850	9.46526	1	0	0	34	0	91.7801	0.90232	3026.32	31044000	201.876	2070850	349	1	0	0	
5	4	0	5	34	1055	948	[832,808,1282,1098]	1022.73	-1628.71	Hypoxia		CIOV5		205.973	0.936236	0.561904	2440.53	56183400	17.9963	233.126	5366800	11.0295	1	0	0	35	0	205.973	0.936236	2440.53	56183400	233.126	5366800	341	1	0	0	
5	4	0	5	35	92	886	[1,738,199,1071]	930.49	-1622.95	Hypoxia		CIOV5		101.345	0.916593	0.661936	4659.96	52783400	26.3088	240.859	2728210	10.4714	0	0	0	37	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
5	4	0	5	36	504	1031	[403,865,631,1180]	970.63	-1634.93	Hypoxia		CIOV5		145.392	0.89474	0.528023	2104.95	34205400	20.562	212.997	3461200	10.4282	1	0	0	38	0	145.392	0.89474	2104.95	34205400	212.997	3461200	0	0	0	0	
5	4	0	5	37	326	1013	[230,910,462,1220]	956.63	-1637.76	Hypoxia		CIOV5		92.0396	0.733021	0.417308	3234.4	33272300	25.693	211.032	2170890	9.96243	1	0	0	39	0	92.0396	0.733021	3234.4	33272300	211.032	2170890	246	1	0	0	
5	4	0	5	38	1504	1017	[1286,904,1690,1129]	1061.78	-1634.65	Hypoxia		CIOV5		108.109	0.956297	0.660693	2323.36	28073100	17.0249	250.707	3029300	12.462	1	0	0	40	0	108.109	0.956297	2323.36	28073100	250.707	3029300	272	1	0	0	
5	4	0	5	39	156	1120	[1,977,372,1255]	938.27	-1644.2	Hypoxia		CIOV5		123.104	0.989272	0.809989	4205.17	57859000	24.9558	242.392	3335080	10.4226	1	0	0	41	0	123.104	0.989272	4205.17	57859000	242.392	3335080	325	1	0	0	
5	4	0	5	40	814	1195	[667,1065,1009,1328]	1001.1	-1651.21	Hypoxia		CIOV5		162.23	0.861385	0.438131	2034.65	36892200	21.6415	206.328	3741150	11.4847	1	0	0	42	0	162.23	0.861385	2034.65	36892200	206.328	3741150	0	0	0	0	
5	4	0	5	41	1036	1260	[921,1049,1221,1544]	1024.07	-1659.19	Hypoxia		CIOV5		193.715	0.912465	0.56827	2665.63	57713700	17.4999	203.103	4397390	11.3239	1	0	0	43	0	193.715	0.912465	2665.63	57713700	203.103	4397390	502	2	1	0	
5	4	0	5	42	1293	1218	[1146,1058,1449,1502]	1044.99	-1659.76	Hypoxia		CIOV5		237.073	0.890896	0.648765	2250	59618100	17.6045	223.794	5929880	12.2412	1	0	0	44	0	237.073	0.890896	2250	59618100	223.794	5929880	555	2	1	0	
5	4	0	5	43	1983	1285	[1768,1004,2158,1543]	1112.74	-1659.22	Hypoxia		CIOV5		268.335	0.886384	0.589162	1878.47	56337100	22.1848	230.634	6916940	11.5722	1	0	0	45	0	268.335	0.886384	1878.47	56337100	230.634	6916940	901	3	1	0	
5	4	0	5	44	1613	1285	[1367,1088,1808,1503]	1072.93	-1660.96	Hypoxia		CIOV5		158.392	0.93886	0.72778	2840	50276600	25.7785	237.402	4202730	12.0406	1	1	1	46	1	158.392	0.93886	2840	50276600	237.402	4202730	539	2	1	1	
5	4	0	5	45	68	1285	[1,1179,144,1447]	927.82	-1660.51	Hypoxia		CIOV5		90.277	0.806281	0.457355	3243.29	32724800	21.4543	220.268	2222510	9.78237	0	0	0	47	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
5	4	0	5	46	859	1489	[665,1266,1103,1688]	1004.45	-1678.89	Hypoxia		CIOV5		303.971	0.884926	0.574399	3264.93	110923000	25.9638	215.269	7313550	12.4423	1	0	0	48	0	303.971	0.884926	3264.93	110923000	215.269	7313550	946	3	1	0	
5	4	0	5	47	345	1475	[125,1186,526,1722]	953.84	-1675.11	Hypoxia		CIOV5		359.954	0.804579	0.531267	2329.47	93717000	23.7767	300.906	12105700	13.2568	1	4	4	49	1	359.954	0.804579	2329.47	93717000	300.906	12105700	342	1	0	0	
5	4	0	5	48	113	1432	[1,1290,234,1815]	930.27	-1683.58	Hypoxia		CIOV5		167.804	0.839603	0.514007	2302.85	43190000	23.4977	312.878	5868030	15.0796	1	0	0	50	0	167.804	0.839603	2302.85	43190000	312.878	5868030	0	0	0	0	
5	4	0	5	49	1765	1609	[1614,1334,1954,1783]	1091.46	-1687.74	Hypoxia		CIOV5		221.908	0.894595	0.573143	2349.73	58278000	15.4695	197.893	4908140	11.0196	1	0	0	51	0	221.908	0.894595	2349.73	58278000	197.893	4908140	0	0	0	0	
5	4	0	5	50	1992	1568	[1884,1431,2115,1747]	1110.25	-1687.32	Hypoxia		CIOV5		81.9293	0.885223	0.522119	2752.6	25205500	20.3773	203.467	1863150	11.2013	1	0	0	52	0	81.9293	0.885223	2752.6	25205500	203.467	1863150	517	2	1	0	
5	4	0	5	51	1190	1663	[1026,1471,1403,1838]	1036.43	-1694.22	Hypoxia		CIOV5		242.647	0.843599	0.62233	2121.51	57535500	21.1732	203.65	5522980	11.8675	1	0	0	53	0	242.647	0.843599	2121.51	57535500	203.65	5522980	337	1	0	0	
5	4	0	5	52	2064	1732	[1969,1523,2158,1954]	1120	-1704.69	Hypoxia		CIOV5		245.636	0.868459	0.544174	1529.95	42003200	20.3663	202.047	5546990	11.1728	0	0	0	54	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
5	4	0	5	53	1450	1753	[1183,1515,1602,1941]	1058.05	-1704.08	Hypoxia		CIOV5		234.219	0.918448	0.629851	3379.66	88472800	19.2254	225.533	5904000	10.9463	1	0	0	55	0	234.219	0.918448	3379.66	88472800	225.533	5904000	487	2	1	0	
5	4	0	5	54	1896	1933	[1715,1741,2126,2158]	1101.59	-1722.06	Hypoxia		CIOV5		265.427	0.788563	0.425004	1879.65	55761600	21.2284	191.152	5670710	10.3269	1	0	0	56	0	265.427	0.788563	1879.65	55761600	191.152	5670710	556	2	1	0	
5	4	0	5	55	880	1876	[656,1666,1093,2084]	1004.87	-1715.8	Hypoxia		CIOV5		262.385	0.957693	0.782182	3510.15	102939000	31.4051	217.668	6383330	11.9352	1	0	0	57	0	262.385	0.957693	3510.15	102939000	217.668	6383330	667	2	1	0	
5	4	0	5	56	1200	1994	[1036,1803,1359,2144]	1036.02	-1726.69	Hypoxia		CIOV5		136.614	0.933005	0.686231	3535.2	53979000	17.4972	212.549	3245420	11.4483	1	1	1	58	1	136.614	0.933005	3535.2	53979000	212.549	3245420	349	1	0	0	
5	4	0	5	57	1476	2022	[1336,1855,1648,2158]	1063.67	-1728.63	Hypoxia		CIOV5		149.722	0.902933	0.523002	3002.3	50240500	22.3437	217.809	3644820	11.5553	1	0	0	59	0	149.722	0.902933	3002.3	50240500	217.809	3644820	282	1	0	0	
5	4	0	5	58	2054	2089	[1857,2013,2158,2158]	1116.06	-1737.24	Hypoxia		CIOV5		97.4168	0.802308	0.480746	1696.39	18470300	19.1936	179.558	1955030	8.69147	0	0	0	60	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
5	4	0	1	1	1149	101	[730,1,1258,266]	2.66	92.11	Hypoxia		CIOV5		107.518	0.762958	0.434663	3109.54	37367300	22.2624	189.66	2279140	8.5529	0	4	2	1	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
5	4	0	1	2	2060	88	[1906,1,2158,201]	92.14	94.39	Hypoxia		CIOV5		120.08	0.827557	0.636675	2723.97	36558300	22.8109	194.35	2608370	9.89703	0	0	0	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
5	4	0	1	3	1319	77	[1178,1,1514,202]	23.95	95.68	Hypoxia		CIOV5		54.0678	0.675659	0.405727	6339.88	38311900	33.0814	194.258	1173900	8.39008	0	1	1	3	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
5	4	0	1	4	1885	156	[1745,1,2158,297]	79.28	86.86	Hypoxia		CIOV5		293.154	0.753864	0.559409	2116.34	69342000	19.5382	199.528	6537550	16.283	0	0	0	4	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
5	4	0	1	5	965	113	[709,7,1077,243]	-14.43	92.1	Hypoxia		CIOV5		140.292	0.934635	0.619067	3355.48	52613900	17.4604	208.282	3265860	10.0977	1	0	0	5	0	140.292	0.934635	3355.48	52613900	208.282	3265860	346	1	0	0	
5	4	0	1	6	1708	274	[1564,38,1862,529]	58.02	75.36	Hypoxia		CIOV5		288.842	0.852601	0.574426	3165.37	102188000	26.859	204.267	6594350	9.38073	1	3	3	7	1	288.842	0.852601	3165.37	102188000	204.267	6594350	0	0	0	0	
5	4	0	1	7	1337	253	[1173,152,1435,374]	22.94	76.79	Hypoxia		CIOV5		122.621	0.921908	0.676285	3339.66	45770100	18.7515	197.723	2709790	8.81653	1	0	0	8	0	122.621	0.921908	3339.66	45770100	197.723	2709790	251	1	0	0	
5	4	0	1	8	983	332	[700,117,1203,480]	-10.39	74.14	Hypoxia		CIOV5		150.16	0.902198	0.523709	3312.73	55597500	19.9407	201.852	3387690	10.1256	1	1	1	9	1	150.16	0.902198	3312.73	55597500	201.852	3387690	627	2	1	1	
5	4	0	1	9	1499	227	[1343,145,1578,349]	39.47	80.31	Hypoxia		CIOV5		124.536	0.571209	0.57594	4914.39	68403400	18.6886	197.876	2754240	7.25278	1	0	0	10	0	124.536	0.571209	4914.39	68403400	197.876	2754240	286	1	0	0	
5	4	0	1	10	396	164	[297,43,489,355]	-64.13	84.72	Hypoxia		CIOV5		70.0206	0.82861	0.436608	3763.63	29454200	19.8289	196.016	1534030	9.18843	1	0	0	11	0	70.0206	0.82861	3763.63	29454200	196.016	1534030	348	1	0	0	
5	4	0	1	11	587	194	[442,1,698,447]	-48.51	83.49	Hypoxia		CIOV5		169.397	0.944499	0.802832	2934.07	55550700	25.2487	220.414	4173100	10.5188	1	1	1	12	1	169.397	0.944499	2934.07	55550700	220.414	4173100	325	1	0	0	
5	4	0	1	12	153	193	[1,1,327,691]	-89.29	74.92	Hypoxia		CIOV5		170.497	0.891982	0.782779	3530.41	67275500	22.4599	209.067	3983980	10.3267	1	2	2	13	1	170.497	0.891982	3530.41	67275500	209.067	3983980	347	1	0	0	
5	4	0	1	13	1505	375	[1397,251,1615,546]	41.55	64.08	Hypoxia		CIOV5		89.7759	0.799045	0.571106	3474.65	34864600	17.1258	211.789	2125090	10.0926	1	1	1	14	1	89.7759	0.799045	3474.65	34864600	211.789	2125090	0	0	0	0	
5	4	0	1	14	749	388	[579,132,947,540]	-31.37	65.14	Hypoxia		CIOV5		231.061	0.891891	0.664155	2414.86	62363900	21.7943	241.802	6244540	10.5489	1	0	0	15	0	231.061	0.891891	2414.86	62363900	241.802	6244540	345	1	0	0	
5	4	0	1	15	308	461	[195,332,446,579]	-72.54	57.97	Hypoxia		CIOV5		127.345	0.918776	0.573465	2583.03	36764300	14.4708	204.951	2917070	10.597	1	0	0	16	0	127.345	0.918776	2583.03	36764300	204.951	2917070	319	1	0	0	
5	4	0	1	16	1280	509	[1093,322,1561,683]	20.42	54.37	Hypoxia		CIOV5		176.456	0.836287	0.485658	2719	53624100	17.2184	220.772	4354070	12.3077	1	1	1	18	1	176.456	0.836287	2719	53624100	220.772	4354070	492	2	1	1	
5	4	0	1	17	1877	406	[1602,269,2016,558]	74.63	62.3	Hypoxia		CIOV5		172.332	0.920424	0.663695	2791.69	53770800	17.4693	195.747	3770280	9.86848	1	0	0	19	0	172.332	0.920424	2791.69	53770800	195.747	3770280	331	1	0	0	
5	4	0	1	18	2075	427	[1958,265,2158,566]	93.53	62.64	Hypoxia		CIOV5		85.9465	0.930885	0.686074	2426.18	23305800	15.5653	209.58	2013220	10.4478	1	1	1	20	1	85.9465	0.930885	2426.18	23305800	209.58	2013220	0	0	0	0	
5	4	0	1	19	2069	598	[1958,477,2158,802]	94.96	42.9	Hypoxia		CIOV5		143.128	0.902525	0.716381	2792.42	44670300	19.2444	202.598	3240970	10.3322	0	0	0	21	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
5	4	0	1	20	1762	604	[1599,491,1992,724]	67.99	44.72	Hypoxia		CIOV5		166.65	0.901143	0.548525	2819.91	52523600	19.4456	205.787	3832980	10.7475	1	0	0	22	0	166.65	0.901143	2819.91	52523600	205.787	3832980	178	1	0	0	
5	4	0	1	21	1460	723	[1304,539,1627,883]	37.66	34.92	Hypoxia		CIOV5		208.371	0.96515	0.71577	2588.37	60280500	15.6021	194.581	4531600	10.5168	1	0	0	23	0	208.371	0.96515	2588.37	60280500	194.581	4531600	293	1	0	0	
5	4	0	1	22	1956	797	[1619,637,2127,951]	79.39	28.49	Hypoxia		CIOV5		239.051	0.896796	0.515539	2058.05	54987000	17.4257	200.93	5368440	10.1446	1	0	0	24	0	239.051	0.896796	2058.05	54987000	200.93	5368440	540	2	1	0	
5	4	0	1	23	1233	814	[1054,621,1440,943]	13.52	27.23	Hypoxia		CIOV5		159.967	0.928018	0.619436	3197.12	57161400	22.6988	234.454	4191810	12.8954	1	0	0	25	0	159.967	0.928018	3197.12	57161400	234.454	4191810	798	3	1	0	
5	4	0	1	24	1742	887	[1564,684,1963,1058]	63.6	17.69	Hypoxia		CIOV5		193.286	0.979154	0.778413	2609.81	56379800	28.3202	244.061	5272440	15.6887	1	0	0	26	0	193.286	0.979154	2609.81	56379800	244.061	5272440	333	1	0	0	
5	4	0	1	25	797	910	[649,775,926,1133]	-25.97	15.47	Hypoxia		CIOV5		144.81	0.608666	0.622996	5103.42	82598800	23.3284	211.674	3425940	8.59101	1	0	0	27	0	144.81	0.608666	5103.42	82598800	211.674	3425940	0	0	0	0	
5	4	0	1	26	1012	1013	[864,726,1177,1226]	-6.54	10.39	Hypoxia		CIOV5		360.804	0.866495	0.785146	2907.87	117263000	28.5719	212.99	8589050	11.0038	1	0	0	28	0	360.804	0.866495	2907.87	117263000	212.99	8589050	223	1	0	0	
5	4	0	1	27	1289	1024	[1156,867,1485,1195]	21	6.35	Hypoxia		CIOV5		146.42	0.947397	0.658082	3325.21	54417100	17.5794	213.433	3492830	10.5733	1	0	0	29	0	146.42	0.947397	3325.21	54417100	213.433	3492830	0	0	0	0	
5	4	0	1	28	1546	985	[1340,812,1794,1147]	45.1	5.69	Hypoxia		CIOV5		219.018	0.692138	0.474474	2815.73	68926200	18.2764	226.824	5552430	24.4736	1	0	0	30	0	219.018	0.692138	2815.73	68926200	226.824	5552430	326	1	0	0	
5	4	0	1	29	736	1116	[548,970,921,1236]	-32.6	-2.82	Hypoxia		CIOV5		168.699	0.937817	0.595061	3350.26	63169100	17.5037	197.739	3728370	10.0601	1	0	0	31	0	168.699	0.937817	3350.26	63169100	197.739	3728370	478	2	1	0	
5	4	0	1	30	1472	1167	[1330,1090,1687,1281]	36.01	-9.4	Hypoxia		CIOV5		54.3093	0.725258	0.561577	4203.32	25514100	22.2469	302.464	1835950	13.3713	1	0	0	32	0	54.3093	0.725258	4203.32	25514100	302.464	1835950	0	0	0	0	
5	4	0	1	31	1942	1121	[1717,990,2158,1348]	84.11	-7.32	Hypoxia		CIOV5		219.841	0.820209	0.450622	2268.56	55740700	18.6529	194.598	4781470	10.2162	1	0	0	33	0	219.841	0.820209	2268.56	55740700	194.598	4781470	270	1	0	0	
5	4	0	1	32	1089	1221	[927,1045,1311,1376]	2.04	-12.23	Hypoxia		CIOV5		135.961	0.863622	0.615364	3731.07	56697300	24.6712	217.12	3299360	12.0988	1	1	1	34	1	135.961	0.863622	3731.07	56697300	217.12	3299360	814	3	1	1	
5	4	0	1	33	587	1223	[460,1055,727,1435]	-47.74	-16.44	Hypoxia		CIOV5		123.176	0.899267	0.585361	3553.66	48923200	25.9073	256.076	3525410	11.4176	1	0	0	35	0	123.176	0.899267	3553.66	48923200	256.076	3525410	330	1	0	0	
